transaction_id,source_account_id,destination_account_id,transaction_timestamp,transaction_type,amount,channel,country,is_suspicious,transaction_hour,transaction_day_of_week,high_value_transaction,log_amount,anomaly_prediction,is_anomaly,anomaly_score,rule_high_amount,rule_high_risk_country,rule_unusual_hour,rule_trigger_count
TXN_0005111,ACC_000602,ACC_000832,2026-07-08 01:09:22.755011,TRANSFER,4551.55,MOBILE,India,0,1,2,0,8.423442794517838,1,0,0.1684601340748686,0,0,1,1
TXN_0005112,ACC_000686,ACC_000588,2026-04-24 17:21:20.755011,DEPOSIT,170630.89,ONLINE,Singapore,0,17,4,1,12.047263825058453,-1,1,-0.0220146525456106,1,0,0,1
TXN_0005113,ACC_000466,ACC_000954,2026-04-27 15:59:47.755011,TRANSFER,7724.3,ONLINE,India,0,15,0,0,8.952255935963345,1,0,0.1664869676508211,0,0,0,0
TXN_0005114,ACC_000819,ACC_000631,2026-08-10 15:06:37.755011,PAYMENT,1502.54,MOBILE,Singapore,0,15,0,0,7.31557760666398,1,0,0.1117688675088778,0,0,0,0
TXN_0005115,ACC_000910,ACC_000312,2026-07-16 20:00:14.755011,DEPOSIT,96493.86,BRANCH,UAE,1,20,3,1,11.47724502165978,-1,1,-0.0226195617746376,0,1,0,1
TXN_0005116,ACC_000217,ACC_000297,2026-08-05 08:28:00.755011,TRANSFER,15111.79,ONLINE,USA,0,8,2,0,9.623296684151672,1,0,0.1965809429687064,0,0,0,0
TXN_0005117,ACC_000096,ACC_000203,2026-05-01 00:11:53.755011,TRANSFER,60357.27,ONLINE,India,0,0,4,0,11.008053251105895,1,0,0.0486723663504385,0,0,1,1
TXN_0005118,ACC_000576,ACC_000649,2026-08-20 11:11:36.755011,TRANSFER,3994.43,MOBILE,India,0,11,3,0,8.292906486951372,1,0,0.2100403149653064,0,0,0,0
TXN_0005119,ACC_000944,ACC_000088,2026-05-12 20:01:25.755011,PAYMENT,1213.28,ATM,UK,0,20,1,0,7.101906587529669,1,0,0.1245098005544576,0,0,0,0
TXN_0005120,ACC_000895,ACC_000602,2026-06-01 20:38:10.755011,TRANSFER,21594.73,MOBILE,UK,0,20,0,0,9.98025088894478,1,0,0.1256782845260088,0,0,0,0
TXN_0005121,ACC_000370,ACC_000425,2026-06-13 00:06:38.755011,TRANSFER,1545.78,MOBILE,India,0,0,5,0,7.343930629729716,1,0,0.1176173412733549,0,0,1,1
TXN_0005122,ACC_000396,ACC_000465,2026-08-29 18:08:31.755011,TRANSFER,4801.16,MOBILE,Hong Kong,0,18,5,0,8.476821095676348,1,0,0.1929038833812594,0,1,0,1
TXN_0005123,ACC_000540,ACC_000218,2026-06-04 13:07:17.755011,TRANSFER,5948.27,ONLINE,USA,0,13,3,0,8.691023801937124,1,0,0.2131618812195849,0,0,0,0
TXN_0005124,ACC_000827,ACC_000363,2026-08-11 14:48:59.755011,DEPOSIT,7453.51,MOBILE,UK,0,14,1,0,8.916574497339148,1,0,0.2086174360898219,0,0,0,0
TXN_0005125,ACC_000157,ACC_000469,2026-08-02 22:14:56.755011,WITHDRAWAL,18527.24,BRANCH,UAE,0,22,6,0,9.827051333656703,1,0,0.1319960977860754,0,1,0,1
TXN_0005126,ACC_000466,ACC_000744,2026-03-18 01:47:31.755011,WITHDRAWAL,3567.57,ONLINE,USA,0,1,2,0,8.17992023430392,1,0,0.1696521460268675,0,0,1,1
TXN_0005127,ACC_000272,ACC_000265,2026-06-02 19:00:09.755011,DEPOSIT,5834.39,ONLINE,UAE,0,19,1,0,8.671696380533366,1,0,0.1829032590256384,0,1,0,1
TXN_0005128,ACC_000624,ACC_000110,2026-04-24 09:52:47.755011,PAYMENT,7965.5,BRANCH,Hong Kong,0,9,4,0,8.983000528530564,1,0,0.211732904226198,0,1,0,1
TXN_0005129,ACC_000191,ACC_000836,2026-07-04 20:35:49.755011,DEPOSIT,90506.45,MOBILE,India,1,20,5,1,11.413187446741864,-1,1,-0.0248810272196507,0,0,0,0
TXN_0005130,ACC_000018,ACC_000230,2026-05-21 06:45:33.755011,PAYMENT,9112.41,BRANCH,Singapore,0,6,3,0,9.117502234156742,1,0,0.1968944940145405,0,0,0,0
TXN_0005131,ACC_000720,ACC_000662,2026-03-20 03:43:38.755011,TRANSFER,13673.39,MOBILE,Singapore,0,3,4,0,9.52328001934828,1,0,0.179495890725192,0,0,1,1
TXN_0005132,ACC_000248,ACC_000090,2026-05-23 11:16:37.755011,TRANSFER,22305.92,ONLINE,India,0,11,5,0,10.012652223212156,1,0,0.1780629917779433,0,0,0,0
TXN_0005133,ACC_000341,ACC_000303,2026-07-02 11:13:43.755011,DEPOSIT,143956.68,ONLINE,USA,1,11,3,1,11.877274646475446,-1,1,-0.0078470951254208,1,0,0,1
TXN_0005134,ACC_000039,ACC_000398,2026-05-23 09:21:14.755011,WITHDRAWAL,13964.9,ONLINE,India,0,9,5,0,9.544373923134032,1,0,0.1858682920488104,0,0,0,0
TXN_0005135,ACC_000974,ACC_000534,2026-05-02 21:21:14.755011,DEPOSIT,1213.58,BRANCH,UAE,0,21,5,0,7.102153617001541,1,0,0.1239135280055345,0,1,0,1
TXN_0005136,ACC_000388,ACC_000794,2026-06-24 11:32:55.755011,WITHDRAWAL,8606.5,MOBILE,UAE,0,11,2,0,9.06038919521268,1,0,0.2101096313718248,0,1,0,1
TXN_0005137,ACC_000920,ACC_000666,2026-03-09 19:33:42.755011,PAYMENT,14406.13,BRANCH,India,0,19,0,0,9.575478501912167,1,0,0.1387353169816487,0,0,0,0
TXN_0005138,ACC_000944,ACC_000914,2026-03-17 20:41:13.755011,DEPOSIT,19433.03,BRANCH,India,0,20,1,0,9.874780932084516,1,0,0.1595205551210536,0,0,0,0
TXN_0005139,ACC_000498,ACC_000973,2026-06-01 18:41:09.755011,PAYMENT,3530.44,BRANCH,UK,0,18,0,0,8.169460998757032,1,0,0.1406235748132531,0,0,0,0
TXN_0005140,ACC_000610,ACC_000203,2026-05-06 15:31:41.755011,PAYMENT,3674.43,ONLINE,Singapore,0,15,2,0,8.209425411604895,1,0,0.196473578574127,0,0,0,0
TXN_0005141,ACC_000954,ACC_000907,2026-03-28 22:44:58.755011,TRANSFER,4068.7,BRANCH,India,0,22,5,0,8.31132456564621,1,0,0.1646724936474394,0,0,0,0
TXN_0005142,ACC_000434,ACC_000853,2026-08-01 19:46:27.755011,TRANSFER,15424.26,ONLINE,UK,0,19,5,0,9.64376170438518,1,0,0.1825796086162339,0,0,0,0
TXN_0005143,ACC_000945,ACC_000096,2026-04-09 12:22:49.755011,WITHDRAWAL,28019.54,MOBILE,UK,0,12,3,0,10.240693091653904,1,0,0.1837514365691415,0,0,0,0
TXN_0005144,ACC_000366,ACC_000343,2026-08-11 18:40:55.755011,DEPOSIT,4969.37,BRANCH,UK,0,18,1,0,8.511249562999739,1,0,0.186917330647672,0,0,0,0
TXN_0005145,ACC_000682,ACC_000678,2026-04-21 18:19:07.755011,WITHDRAWAL,24090.06,BRANCH,Hong Kong,0,18,1,0,10.089596096301312,1,0,0.1605185193725351,0,1,0,1
TXN_0005146,ACC_000963,ACC_000166,2026-05-19 02:10:40.755011,PAYMENT,9397.28,ONLINE,Singapore,0,2,1,0,9.14828197279204,1,0,0.1766855286826666,0,0,1,1
TXN_0005147,ACC_000839,ACC_000217,2026-03-12 14:39:18.755011,PAYMENT,6980.37,MOBILE,USA,0,14,3,0,8.85100045156862,1,0,0.2133261613964678,0,0,0,0
TXN_0005148,ACC_000960,ACC_000776,2026-08-24 15:34:15.755011,TRANSFER,6287.63,MOBILE,UAE,0,15,0,0,8.74649851992997,1,0,0.1640906767208543,0,1,0,1
TXN_0005149,ACC_000598,ACC_000185,2026-06-29 04:29:46.755011,DEPOSIT,19849.49,BRANCH,UK,0,4,0,0,9.895983970949205,1,0,0.1271938959680826,0,0,1,1
TXN_0005150,ACC_000735,ACC_000115,2026-05-21 09:35:41.755011,DEPOSIT,11976.4,BRANCH,USA,0,9,3,0,9.39077681973474,1,0,0.1969978297973469,0,0,0,0
TXN_0005151,ACC_000222,ACC_000985,2026-06-03 16:53:21.755011,WITHDRAWAL,124366.8,BRANCH,Hong Kong,0,16,2,1,11.730998583338,-1,1,-0.0102054802543987,1,1,0,2
TXN_0005152,ACC_000519,ACC_000508,2026-04-29 11:34:48.755011,PAYMENT,2914.14,ATM,Hong Kong,0,11,2,0,7.977673125075566,1,0,0.196060905784272,0,1,0,1
TXN_0005153,ACC_000358,ACC_000867,2026-08-14 05:04:26.755011,DEPOSIT,15089.01,MOBILE,Hong Kong,0,5,4,0,9.6217882144522,1,0,0.1880248857527897,0,1,0,1
TXN_0005154,ACC_000158,ACC_000887,2026-07-06 04:34:59.755011,DEPOSIT,4293.93,BRANCH,UAE,0,4,0,0,8.365190536264587,1,0,0.1496122540958181,0,1,1,2
TXN_0005155,ACC_000268,ACC_000719,2026-03-25 10:07:16.755011,TRANSFER,2855.08,ATM,UK,0,10,2,0,7.95720533427165,1,0,0.1959276179908123,0,0,0,0
TXN_0005156,ACC_000128,ACC_000917,2026-08-08 01:33:48.755011,DEPOSIT,7998.1,BRANCH,Singapore,0,1,5,0,8.987084314333373,1,0,0.1590398413060978,0,0,1,1
TXN_0005157,ACC_000007,ACC_000375,2026-05-30 00:59:59.755011,WITHDRAWAL,9555.03,ONLINE,Singapore,0,0,5,0,9.164927647829638,1,0,0.140240417542145,0,0,1,1
TXN_0005158,ACC_000328,ACC_000474,2026-08-14 14:44:10.755011,PAYMENT,268822.95,ONLINE,Hong Kong,0,14,4,1,12.50181198336437,-1,1,-0.0401040300284212,1,1,0,2
TXN_0005159,ACC_000348,ACC_000026,2026-04-02 22:03:05.755011,DEPOSIT,6496.54,ATM,UK,0,22,3,0,8.779178922710624,1,0,0.1731348245357323,0,0,0,0
TXN_0005160,ACC_000310,ACC_000411,2026-05-22 19:16:49.755011,PAYMENT,2087.63,BRANCH,India,0,19,4,0,7.644263627630886,1,0,0.1677943804002036,0,0,0,0
TXN_0005161,ACC_000679,ACC_000644,2026-05-03 22:24:55.755011,WITHDRAWAL,11244.26,MOBILE,Singapore,0,22,6,0,9.327701985513404,1,0,0.1428219157999956,0,0,0,0
TXN_0005162,ACC_000237,ACC_000614,2026-08-24 03:54:21.755011,PAYMENT,672.12,MOBILE,Hong Kong,0,3,0,0,6.511923619842211,1,0,0.0573991003378642,0,1,1,2
TXN_0005163,ACC_000861,ACC_000102,2026-07-20 12:52:14.755011,DEPOSIT,7256.49,BRANCH,Hong Kong,0,12,0,0,8.88978931801289,1,0,0.1743208224696187,0,1,0,1
TXN_0005164,ACC_000371,ACC_000330,2026-04-05 18:24:32.755011,PAYMENT,8260.42,ONLINE,UK,0,18,6,0,9.019351764572637,1,0,0.1623673466548091,0,0,0,0
TXN_0005165,ACC_000178,ACC_000399,2026-09-02 20:51:19.755011,TRANSFER,21026.11,ONLINE,India,0,20,2,0,9.953567836523945,1,0,0.176331139596085,0,0,0,0
TXN_0005166,ACC_000982,ACC_000816,2026-08-06 15:43:57.755011,TRANSFER,26064.95,ONLINE,India,0,15,3,0,10.1683851438812,1,0,0.1842486267129721,0,0,0,0
TXN_0005167,ACC_000076,ACC_000426,2026-05-28 19:41:32.755011,TRANSFER,4428.06,BRANCH,USA,0,19,3,0,8.395942650907527,1,0,0.1893736041588231,0,0,0,0
TXN_0005168,ACC_000259,ACC_000992,2026-08-07 10:25:09.755011,TRANSFER,6763.28,ATM,India,0,10,4,0,8.819411104785587,1,0,0.2148232446220813,0,0,0,0
TXN_0005169,ACC_000049,ACC_000689,2026-03-07 16:43:07.755011,PAYMENT,3231.35,ATM,UAE,0,16,5,0,8.08096470585703,1,0,0.1775108483450296,0,1,0,1
TXN_0005170,ACC_000995,ACC_000385,2026-07-14 18:55:15.755011,TRANSFER,2092.94,BRANCH,Singapore,0,18,1,0,7.646802737724839,1,0,0.1641211371857708,0,0,0,0
TXN_0005171,ACC_000955,ACC_000224,2026-07-16 07:28:42.755011,TRANSFER,11753.12,ONLINE,UK,0,7,3,0,9.371959096410936,1,0,0.1906963706070742,0,0,0,0
TXN_0005172,ACC_000128,ACC_000506,2026-06-18 05:27:39.755011,DEPOSIT,1757.59,ATM,Hong Kong,0,5,3,0,7.472267630587327,1,0,0.161833723379385,0,1,0,1
TXN_0005173,ACC_000372,ACC_000993,2026-08-20 16:42:22.755011,WITHDRAWAL,91223.19,BRANCH,India,1,16,3,1,11.421075382120256,-1,1,-0.0056482324997879,0,0,0,0
TXN_0005174,ACC_000074,ACC_000791,2026-04-01 00:22:10.755011,PAYMENT,2454.78,ATM,India,0,0,2,0,7.806199708707584,1,0,0.1348517443691356,0,0,1,1
TXN_0005175,ACC_000084,ACC_000539,2026-07-31 05:23:17.755011,DEPOSIT,15671.83,MOBILE,India,0,5,4,0,9.65968391891624,1,0,0.1919229937102045,0,0,0,0
TXN_0005176,ACC_000654,ACC_000645,2026-03-19 17:18:06.755011,PAYMENT,70383.64,ONLINE,USA,0,17,3,0,11.161730336522837,1,0,0.0637141908869644,0,0,0,0
TXN_0005177,ACC_000783,ACC_000120,2026-04-27 07:09:40.755011,DEPOSIT,1699.51,ATM,Singapore,0,7,0,0,7.438683485053305,1,0,0.1233193026624449,0,0,0,0
TXN_0005178,ACC_000935,ACC_000641,2026-05-07 23:47:10.755011,TRANSFER,876.89,BRANCH,Singapore,0,23,3,0,6.777521301048287,1,0,0.0830445220003195,0,0,0,0
TXN_0005179,ACC_000857,ACC_000250,2026-03-10 08:46:00.755011,PAYMENT,6975.34,ATM,UAE,0,8,1,0,8.850279702933243,1,0,0.2066627638300014,0,1,0,1
TXN_0005180,ACC_000586,ACC_000752,2026-07-23 21:59:32.755011,PAYMENT,8257.17,ATM,UK,0,21,3,0,9.018958292332474,1,0,0.1790755723350247,0,0,0,0
TXN_0005181,ACC_000547,ACC_000153,2026-08-29 03:59:40.755011,DEPOSIT,10534.29,BRANCH,India,0,3,5,0,9.262485853149409,1,0,0.1610747942538909,0,0,1,1
TXN_0005182,ACC_000617,ACC_000247,2026-08-26 21:46:04.755011,DEPOSIT,4742.95,MOBILE,UAE,0,21,2,0,8.464625400993015,1,0,0.1840612106575876,0,1,0,1
TXN_0005183,ACC_000329,ACC_000866,2026-06-25 16:37:42.755011,PAYMENT,6369.22,ATM,UK,0,16,3,0,8.759389284861504,1,0,0.202541659097332,0,0,0,0
TXN_0005184,ACC_000425,ACC_000780,2026-07-04 20:44:14.755011,WITHDRAWAL,12594.46,MOBILE,UK,0,20,5,0,9.44109171054932,1,0,0.1779625045081115,0,0,0,0
TXN_0005185,ACC_000779,ACC_000985,2026-04-30 12:37:43.755011,PAYMENT,28240.63,BRANCH,Hong Kong,0,12,3,0,10.248552409488212,1,0,0.1816319707282097,0,1,0,1
TXN_0005186,ACC_000520,ACC_000116,2026-05-30 22:22:06.755011,TRANSFER,775.84,ONLINE,UK,0,22,5,0,6.65523440895725,1,0,0.0763969852536986,0,0,0,0
TXN_0005187,ACC_000227,ACC_000048,2026-04-19 16:18:37.755011,DEPOSIT,5204.47,MOBILE,India,0,16,6,0,8.557465274763056,1,0,0.1684831448238778,0,0,0,0
TXN_0005188,ACC_000026,ACC_000329,2026-06-16 09:14:36.755011,DEPOSIT,10473.15,BRANCH,India,0,9,1,0,9.256665595913132,1,0,0.1949301199997553,0,0,0,0
TXN_0005189,ACC_000720,ACC_000357,2026-05-08 01:38:59.755011,TRANSFER,2693.05,BRANCH,Hong Kong,0,1,4,0,7.898800916560514,1,0,0.1573684688070381,0,1,1,2
TXN_0005190,ACC_000494,ACC_000544,2026-08-05 22:08:59.755011,DEPOSIT,64692.69,ONLINE,USA,0,22,2,0,11.077418948685006,1,0,0.0492349406267546,0,0,0,0
TXN_0005191,ACC_000101,ACC_000705,2026-06-27 12:42:01.755011,PAYMENT,3780.11,ONLINE,Hong Kong,0,12,5,0,8.237772896300328,1,0,0.202009574687592,0,1,0,1
TXN_0005192,ACC_000977,ACC_000242,2026-05-22 05:25:56.755011,DEPOSIT,7711.35,ATM,India,0,5,4,0,8.950578219077995,1,0,0.2025819594469869,0,0,0,0
TXN_0005193,ACC_000742,ACC_000990,2026-08-26 13:39:49.755011,DEPOSIT,15791.49,BRANCH,Hong Kong,0,13,2,0,9.667289789560687,1,0,0.2031973142773854,0,1,0,1
TXN_0005194,ACC_000195,ACC_000332,2026-04-04 18:21:21.755011,WITHDRAWAL,3985.66,ONLINE,UAE,0,18,5,0,8.290709066594312,1,0,0.1882342322961427,0,1,0,1
TXN_0005195,ACC_000638,ACC_000328,2026-04-10 11:37:32.755011,WITHDRAWAL,883.7,BRANCH,Singapore,0,11,4,0,6.7852486044893405,1,0,0.1216592019419332,0,0,0,0
TXN_0005196,ACC_000467,ACC_000994,2026-07-25 13:27:03.755011,PAYMENT,4844.57,MOBILE,Singapore,0,13,5,0,8.485820164463817,1,0,0.2028227921217114,0,0,0,0
TXN_0005197,ACC_000782,ACC_000355,2026-05-07 19:02:47.755011,TRANSFER,27870.63,ATM,UK,0,19,3,0,10.23536460459282,1,0,0.1697870519623083,0,0,0,0
TXN_0005198,ACC_000699,ACC_000088,2026-04-28 18:44:16.755011,TRANSFER,5408.49,ONLINE,Singapore,0,18,1,0,8.595910097526234,1,0,0.1899755870935059,0,0,0,0
TXN_0005199,ACC_000987,ACC_000945,2026-05-22 11:40:39.755011,DEPOSIT,2934.46,ONLINE,USA,0,11,4,0,7.984619449112645,1,0,0.1933518662602895,0,0,0,0
TXN_0005200,ACC_000152,ACC_000985,2026-05-29 02:58:54.755011,WITHDRAWAL,24607.5,BRANCH,Hong Kong,0,2,4,0,10.11084719069453,1,0,0.1503704065204993,0,1,1,2
TXN_0005201,ACC_000107,ACC_000106,2026-05-30 04:06:39.755011,PAYMENT,5448.36,MOBILE,UAE,0,4,5,0,8.603253449569047,1,0,0.1846378976909698,0,1,1,2
TXN_0005202,ACC_000165,ACC_000211,2026-08-19 13:08:08.755011,PAYMENT,4393.17,ONLINE,India,0,13,2,0,8.38803394131768,1,0,0.2035027008564108,0,0,0,0
TXN_0005203,ACC_000408,ACC_000980,2026-05-16 15:46:30.755011,PAYMENT,9694.82,ONLINE,Hong Kong,0,15,5,0,9.17945014378034,1,0,0.1890496844605837,0,1,0,1
TXN_0005204,ACC_000150,ACC_000592,2026-07-21 06:39:02.755011,PAYMENT,20432.87,MOBILE,Hong Kong,0,6,1,0,9.924949097185356,1,0,0.1766122671412028,0,1,0,1
TXN_0005205,ACC_000478,ACC_000229,2026-06-14 17:48:45.755011,PAYMENT,141217.46,ONLINE,India,0,17,6,1,11.858063332039912,-1,1,-0.0350848443864395,1,0,0,1
TXN_0005206,ACC_000734,ACC_000535,2026-07-18 01:52:43.755011,PAYMENT,21865.89,ONLINE,USA,0,1,5,0,9.992728899626549,1,0,0.1365828356939117,0,0,1,1
TXN_0005207,ACC_000734,ACC_000438,2026-04-21 00:46:08.755011,WITHDRAWAL,32591.54,MOBILE,UAE,0,0,1,0,10.391838706812395,1,0,0.1046282284635096,0,1,1,2
TXN_0005208,ACC_000003,ACC_000484,2026-04-12 04:05:27.755011,PAYMENT,4415.34,ONLINE,India,0,4,6,0,8.393066577746765,1,0,0.1555279876726905,0,0,1,1
TXN_0005209,ACC_000024,ACC_000564,2026-08-18 12:51:44.755011,WITHDRAWAL,2366.01,ATM,UAE,0,12,1,0,7.769382834262136,1,0,0.1907217086069988,0,1,0,1
TXN_0005210,ACC_000690,ACC_000072,2026-08-15 13:19:44.755011,DEPOSIT,8732.42,ATM,Singapore,0,13,5,0,9.074912324695962,1,0,0.1941713517674291,0,0,0,0
TXN_0005211,ACC_000781,ACC_000910,2026-05-29 22:29:14.755011,PAYMENT,9215.15,BRANCH,UK,0,22,4,0,9.128712658844886,1,0,0.1610757226794239,0,0,0,0
TXN_0005212,ACC_000749,ACC_000749,2026-07-06 18:25:53.755011,WITHDRAWAL,2221.16,MOBILE,UK,0,18,0,0,7.706234974807901,1,0,0.1227677243410264,0,0,0,0
TXN_0005213,ACC_000020,ACC_000019,2026-07-23 05:01:02.755011,WITHDRAWAL,6565.91,ONLINE,India,0,5,3,0,8.789798681208984,1,0,0.2047348596271898,0,0,0,0
TXN_0005214,ACC_000311,ACC_000706,2026-07-05 13:14:51.755011,WITHDRAWAL,13084.47,ATM,USA,0,13,6,0,9.479257733310384,1,0,0.1697072518284165,0,0,0,0
TXN_0005215,ACC_000213,ACC_000707,2026-04-10 00:56:58.755011,TRANSFER,12487.36,ONLINE,USA,0,0,4,0,9.432552289454328,1,0,0.1449335130761625,0,0,1,1
TXN_0005216,ACC_000138,ACC_000133,2026-06-03 04:37:04.755011,PAYMENT,14840.95,MOBILE,India,0,4,2,0,9.605212909706186,1,0,0.181534177887087,0,0,1,1
TXN_0005217,ACC_000542,ACC_000237,2026-07-12 11:51:21.755011,TRANSFER,11489.14,ATM,Hong Kong,0,11,6,0,9.349244555276838,1,0,0.1697288175105615,0,1,0,1
TXN_0005218,ACC_000899,ACC_000839,2026-04-04 02:28:12.755011,WITHDRAWAL,4409.82,ATM,Singapore,0,2,5,0,8.391815892199082,1,0,0.1605077557132267,0,0,1,1
TXN_0005219,ACC_000589,ACC_000118,2026-04-16 05:06:59.755011,DEPOSIT,4373.5,ATM,UAE,0,5,3,0,8.38354750654632,1,0,0.1935329741896992,0,1,0,1
TXN_0005220,ACC_000115,ACC_000893,2026-07-03 03:55:51.755011,DEPOSIT,1922.26,BRANCH,USA,0,3,4,0,7.561776941857569,1,0,0.147515781060003,0,0,1,1
TXN_0005221,ACC_000922,ACC_000804,2026-08-17 14:51:56.755011,DEPOSIT,68990.91,BRANCH,UAE,0,14,0,0,11.14174453032869,1,0,0.0472446227421338,0,1,0,1
TXN_0005222,ACC_000313,ACC_000010,2026-07-16 17:45:58.755011,PAYMENT,8234.93,ATM,India,0,17,3,0,9.01626156884007,1,0,0.1962540753208746,0,0,0,0
TXN_0005223,ACC_000932,ACC_000259,2026-04-30 12:45:17.755011,TRANSFER,6186.82,ONLINE,Singapore,0,12,3,0,8.730338122711377,1,0,0.217199654227007,0,0,0,0
TXN_0005224,ACC_000271,ACC_000595,2026-05-22 09:06:54.755011,DEPOSIT,2658.32,ONLINE,India,0,9,4,0,7.885825729996756,1,0,0.1918906320120513,0,0,0,0
TXN_0005225,ACC_000298,ACC_000808,2026-05-02 06:26:48.755011,WITHDRAWAL,274522.77,ONLINE,India,0,6,5,1,12.522793129989616,-1,1,-0.0588354241026954,1,0,0,1
TXN_0005226,ACC_000098,ACC_000502,2026-07-12 19:45:09.755011,DEPOSIT,2235.02,MOBILE,USA,0,19,6,0,7.712452778778815,1,0,0.1410589362705317,0,0,0,0
TXN_0005227,ACC_000851,ACC_000710,2026-05-26 15:13:30.755011,PAYMENT,4843.45,ONLINE,UAE,0,15,1,0,8.48558899878924,1,0,0.1925387875325933,0,1,0,1
TXN_0005228,ACC_000122,ACC_000368,2026-03-26 01:59:03.755011,TRANSFER,13346.43,MOBILE,India,0,1,3,0,9.499079135932794,1,0,0.1706143315758174,0,0,1,1
TXN_0005229,ACC_000418,ACC_000631,2026-08-10 23:34:28.755011,DEPOSIT,16651.5,ONLINE,Hong Kong,0,23,0,0,9.720315634287337,1,0,0.1165297981045446,0,1,0,1
TXN_0005230,ACC_000126,ACC_000338,2026-04-14 08:31:11.755011,PAYMENT,25578.78,MOBILE,UK,0,8,1,0,10.149557474626732,1,0,0.1720743013573327,0,0,0,0
TXN_0005231,ACC_000714,ACC_000167,2026-04-23 22:44:30.755011,PAYMENT,70907.41,ONLINE,UK,0,22,3,0,11.169144323257196,1,0,0.0363244210006787,0,0,0,0
TXN_0005232,ACC_000198,ACC_000467,2026-06-21 22:06:49.755011,DEPOSIT,14874.29,MOBILE,USA,0,22,6,0,9.607456726022107,1,0,0.1383309090329142,0,0,0,0
TXN_0005233,ACC_000758,ACC_000059,2026-04-29 02:06:20.755011,WITHDRAWAL,2281.9,BRANCH,Singapore,0,2,2,0,7.733201843555567,1,0,0.1464050196536255,0,0,1,1
TXN_0005234,ACC_000765,ACC_000892,2026-05-12 10:57:56.755011,PAYMENT,5953.09,MOBILE,India,0,10,1,0,8.691833657349957,1,0,0.2120260553509942,0,0,0,0
TXN_0005235,ACC_000119,ACC_000937,2026-03-24 08:15:36.755011,WITHDRAWAL,11724.07,ATM,UK,0,8,1,0,9.369484563445912,1,0,0.1906594270126469,0,0,0,0
TXN_0005236,ACC_000446,ACC_000855,2026-07-18 15:15:35.755011,PAYMENT,96942.3,BRANCH,Singapore,0,15,5,1,11.481881550495226,-1,1,-0.0044018768270672,0,0,0,0
TXN_0005237,ACC_000552,ACC_000182,2026-06-22 16:21:34.755011,DEPOSIT,1514.19,ONLINE,USA,0,16,0,0,7.323296122621229,1,0,0.1111672425016631,0,0,0,0
TXN_0005238,ACC_000283,ACC_000545,2026-06-01 21:36:18.755011,TRANSFER,34306.56,ATM,India,0,21,0,0,10.443121017030986,1,0,0.0861532572389671,0,0,0,0
TXN_0005239,ACC_000822,ACC_000925,2026-05-16 02:57:44.755011,TRANSFER,10055.72,BRANCH,India,0,2,5,0,9.21599634675234,1,0,0.1562159542304219,0,0,1,1
TXN_0005240,ACC_000070,ACC_000819,2026-05-30 07:16:10.755011,WITHDRAWAL,22145.66,ATM,USA,0,7,5,0,10.005441974035596,1,0,0.1664795478586592,0,0,0,0
TXN_0005241,ACC_000226,ACC_000377,2026-08-27 20:11:04.755011,WITHDRAWAL,7169.61,MOBILE,Hong Kong,0,20,3,0,8.877746006683356,1,0,0.1915921227372901,0,1,0,1
TXN_0005242,ACC_000901,ACC_000186,2026-07-01 05:51:08.755011,TRANSFER,2948.59,MOBILE,Hong Kong,0,5,2,0,7.989421456623979,1,0,0.1866761891446717,0,1,0,1
TXN_0005243,ACC_000417,ACC_000454,2026-06-24 21:20:11.755011,WITHDRAWAL,19951.26,BRANCH,Singapore,0,21,2,0,9.901097699109972,1,0,0.174867585258252,0,0,0,0
TXN_0005244,ACC_000091,ACC_000110,2026-08-20 00:26:53.755011,PAYMENT,17770.89,BRANCH,UAE,0,0,3,0,9.785373274525051,1,0,0.1531742708232988,0,1,1,2
TXN_0005245,ACC_000019,ACC_000726,2026-04-19 20:40:34.755011,WITHDRAWAL,26016.04,MOBILE,Singapore,0,20,6,0,10.166506986948296,1,0,0.1312947677147025,0,0,0,0
TXN_0005246,ACC_000453,ACC_000896,2026-04-04 04:34:11.755011,WITHDRAWAL,7974.74,MOBILE,Hong Kong,0,4,5,0,8.984159713316975,1,0,0.182811492087296,0,1,1,2
TXN_0005247,ACC_000001,ACC_000563,2026-05-22 00:13:05.755011,WITHDRAWAL,3945.04,BRANCH,India,0,0,4,0,8.280467823378624,1,0,0.1521314277215583,0,0,1,1
TXN_0005248,ACC_000900,ACC_000357,2026-03-28 15:12:27.755011,PAYMENT,1248.2,ATM,India,0,15,5,0,7.130258625408923,1,0,0.1375405418258195,0,0,0,0
TXN_0005249,ACC_000389,ACC_000727,2026-04-15 13:45:57.755011,DEPOSIT,21660.55,ONLINE,India,0,13,2,0,9.9832940784748,1,0,0.1886399132957272,0,0,0,0
TXN_0005250,ACC_000279,ACC_000470,2026-04-14 11:23:18.755011,DEPOSIT,13476.02,ONLINE,USA,0,11,1,0,9.508741291777852,1,0,0.2006110297157242,0,0,0,0
TXN_0005251,ACC_000592,ACC_000910,2026-07-08 21:17:43.755011,PAYMENT,2542.9,ONLINE,Hong Kong,0,21,2,0,7.841453615511326,1,0,0.1698959304128453,0,1,0,1
TXN_0005252,ACC_000925,ACC_000109,2026-06-11 17:53:01.755011,TRANSFER,39110.98,ATM,Hong Kong,1,17,3,0,10.574184092906336,1,0,0.1495494046614434,0,1,0,1
